source,cos_sim,target,level
"Германия объявила войну России, которая поддерживала Сербию и проводила всеобщую мобилизацию. ",0.9999999999999997,"Германия объявила войну России, которая поддерживала Сербию и проводила всеобщую мобилизацию. ",C_to_B
Слово большевиков сохранялось в названии партии при её следующих переименованиях: РКП (б) − с 1918 до 1925 г.; ВКП (б) − с 1925 до 1952 г. ,0.9600925929911224,Слово большевиков сохранялось в названии партии при её следующих переименованиях: РКП (б) − с 1918 до 1925 г.; ВКП (б) − с 1925 до 1952 г. ,C_to_B
Праздник начинается вечером 31 декабря. ,1.0000000000000002,Праздник начинается вечером 31 декабря. ,C_to_B
– Фамилия?,1.0,– Фамилия?,C_to_B
"Он совпадает с зимними школьными каникулами, и в эти дни все дети ходят на Ëлку – детский праздник. ",0.9999999999999999,"Он совпадает с зимними школьными каникулами, и в эти дни все дети ходят на Ëлку – детский праздник. ",C_to_B
В середине 1970-х гг. ,0.9999999999999998,В середине 1970-х гг. ,C_to_B
«Дворянскими гнëздами» после Тургенева стали называть старые дворянские усадьбы.,0.9999999999999998,«Дворянскими гнëздами» после Тургенева стали называть старые дворянские усадьбы.,C_to_B
Стилизация под хохлому используется художниками-иллюстраторами русских народных сказок. ,0.9999999999999999,Стилизация под хохлому используется художниками-иллюстраторами русских народных сказок. ,C_to_B
" Что тебе снится, крейсер «Аврора»,",1.0000000000000002," Что тебе снится, крейсер «Аврора»,",C_to_B
В 1851 г. походом Ермака началось освоение русским государством Сибири. ,0.9194770692685986,В 1851 г. походом Ермака началось освоение русским государством Сибири. ,C_to_B
Хлебников. ,0.9999999999999998,Хлебников. ,C_to_B
"Существует выражение  именины сердца, которое означает большую радость, праздник в душе человека. ",1.0,"Существует выражение  именины сердца, которое означает большую радость, праздник в душе человека. ",C_to_B
"Репнин и др.), и талантливые выходцы из недворянских сословий (А.Д. ",0.7593249240978133,Репнин и др.) и недворянских сословий (А.Д. ,C_to_B
"Павел Михайлович Третьяков родился в Москве в 1832 г., представитель одного из старых русских купеческих родов. ",1.0000000000000002,"Павел Михайлович Третьяков родился в Москве в 1832 г., представитель одного из старых русских купеческих родов. ",C_to_B
Главное отличие свадебного застолья – в тостах. ,0.9999999999999993,Главное отличие свадебного застолья – в тостах. ,C_to_B
Эта битва вошла в историю России  под названием Ледовое побоище.,0.9675492487363451,Эта битва вошла в историю России под названием Ледовое побоище.,C_to_B
"После этих событий Великий Новгород сам согласился платить ежегодную дань (натуральный или денежный побор) хану Батыю, основавшему на захваченных территориях в начале 40-х гг. феодальное государство – Золотую Орду со столицей Сарай-Бату – укреплённым городом на Нижней Волге. ",1.0000000000000002,"После этих событий Великий Новгород сам согласился платить ежегодную дань (натуральный или денежный побор) хану Батыю, основавшему на захваченных территориях в начале 40-х гг. феодальное государство – Золотую Орду со столицей Сарай-Бату – укреплённым городом на Нижней Волге. ",C_to_B
Сказка о Деде Морозе в наше время получила развитие: его родиной стали считать небольшой город в Вологодской области − Великий Устюг. ,0.9396793447614787,Сказка о Деде Морозе в наше время получила развитие: его родиной стали считать небольшой город в Вологодской области – Великий Устюг. ,C_to_B
"Берëза, берëзовая роща − традиционная тема русского пейзажа в живописи. ",0.9999999999999999,"Берëза, берëзовая роща − традиционная тема русского пейзажа в живописи. ",C_to_B
В последние годы к образу православного священника обратился российский кинематограф. ,1.0000000000000002,В последние годы к образу православного священника обратился российский кинематограф. ,C_to_B
"В годы советской власти (особенно после смерти Ленина) его имя использовалось как высшая награда, знак особого отличия при наименовании самых разных учреждений, организаций, географических объектов. ",1.0000000000000004,"В годы советской власти (особенно после смерти Ленина) его имя использовалось как высшая награда, знак особого отличия при наименовании самых разных учреждений, организаций, географических объектов. ",C_to_B
Ленинграда немецко-фашистскими войсками во время Великой Отечественной войны с 8 сентября 1941 года по 27 января 1944 г.,1.0000000000000004,Ленинграда немецко-фашистскими войсками во время Великой Отечественной войны с 8 сентября 1941 года по 27 января 1944 г.,C_to_B
"Каждый храм посвящён одному из христианских праздников или святому, день памяти которого называется храмовым праздником, а икона с его изображением храмовой иконой.",0.7055493243515223,Каждый храм посвящён одному из христианских праздников или святому. ,C_to_B
В художественной литературе годы НЭПа отразились преимущественно в сатирических произведениях: в рассказах и пьесах М.М. ,0.6155918232081897,Во многих произведениях художественной литературы и изобразительного искусства годы НЭПа отразились сатирически: рассказы и пьесы М.М. ,C_to_B
"Достопримечательности города – каменный кремль XVI в., Успенский собор и колокольня (см. колокол), церкви (см. церковь) ХVIII в., здание Дворянского собрания (XIX в.). ",0.8917602868892904,"Достопримечательности города – каменный кремль XVI в., Успенский собор и колокольня (см. колокол), церкви (см. церковь) ХVIII в., здание Дворянского собрания (XIX в.). ",C_to_B
"В ХХ в. термин грамота продолжал употребляться преимущественно в значении «поощрение», «награда». ",0.9999999999999996,"В ХХ в. термин грамота продолжал употребляться преимущественно в значении «поощрение», «награда». ",C_to_B
"Октябрьская революция 1917 г.) в храмах велась запись актов гражданского состояния: в специальных книгах фиксировались даты рождения и крещения, венчания (см. свадьба), смерти и отпевания. ",0.9394814690515211,"Октябрьская революция 1917 г.) в храмах велась запись актов гражданского состояния: в специальных книгах фиксировались даты рождения и крещения, венчания (см. свадьба) и смерти. ",C_to_B
" Мне на этом свете ничего не надо,",1.0000000000000002," Мне на этом свете ничего не надо,",C_to_B
В русской разговорной речи слово крестьянин используется довольно редко. ,1.0000000000000004,В русской разговорной речи слово крестьянин используется довольно редко. ,C_to_B
"Российский революционер, советский политический, государственный, военный и партийный деятель, Генералиссимус Советского Союза. ",0.613764785929103,"Российский революционер, советский государственный деятель. ",C_to_B
В представлениях народа богатыри − защитники русской земли. ,0.8528831872126272,В представлениях народа богатыри − защитники русской земли. ,C_to_B
"Москва, как и многие старинные города, росла и развивалась естественным образом: вокруг кремля селились торговцы и ремесленники, образуя новые части города – посады, в целях обороны их окружали земляными валами (длинными земляными насыпями) и рвами (длинными, с высокими откосами углублениями в земле), строили дополнительные крепостные стены. ",0.582160034330526,"Москва росла и развивалась, как и многие старинные города: вокруг кремля селились торговцы и ремесленники, образуя новые части города – посады. ",C_to_B
Самая известная среди них - Рукописи не горят – оказалась пророческой и по отношению к самому роману.,0.5425301102132147,Самая известная среди них – Рукописи не горят.,C_to_B
Здесь он написал знаменитый рассказ «Муму». ,0.9999999999999999,Здесь он написал знаменитый рассказ «Муму». ,C_to_B
"Широкую известность Лермонтов получил в 1837 г., когда написал стихотворение «Смерть поэта», посвящённое памяти погибшего на дуэли А.С. ",0.8952327755478475,"Широкую известность Лермонтов получил в 1837 г., когда написал стихотворение «Смерть поэта», посвящённое памяти А.С. ",C_to_B
"Вологодские кружева отмечены золотой медалью на выставке в Париже в 1925 г., Гран-при в Париже в 1937 г., золотой медалью в Брюсселе в 1958 г.",0.9223679073633541,"Вологодские кружева отмечены золотой медалью на выставке в Париже в 1925 г., Гран-при в Париже в 1937 г., золотой медалью в Брюсселе в 1958 г.",C_to_B
"В песне поётся о том, что все – и дети, и взрослые хотят мира на Земле. ",0.8640821167034943,"В песне поётся о том, что все  –  и дети, и взрослые хотят мира на Земле. ",C_to_B
Однако в день похорон перед Театром на Таганке собралась траурная демонстрация: тысячи людей пришли проститься с любимым певцом и поэтом. ,0.9999999999999997,Однако в день похорон перед Театром на Таганке собралась траурная демонстрация: тысячи людей пришли проститься с любимым певцом и поэтом. ,C_to_B
В 1908-1917 гг. главным режиссёром театра был В.Э. ,0.8794245587241192,В 1908-1917 гг. главным режиссёром театра был В.Э. ,C_to_B
"Из-за больших расстояний на Руси стремились отливать крупные колокола с низким сильным звуком, который был слышен за несколько километров.",0.671234845176984,Из-за больших расстояний на Руси старались делать большие колокола с низким сильным звуком. ,C_to_B
Васильева и др.),1.0000000000000002,Васильева и др.),C_to_B
"Например, рядом с женихом и невестой находятся дружки и подружки (с белыми полотенцами, повязанными через правое плечо), которые призваны охранять молодых от нечистой силы; жениха заставляют «выкупать» невесту у родителей или у её друзей; новобрачных после регистрации брака осыпают рисом, чтобы у них было много детей; родители новобрачных встречают их хлебом-солью (см. хлеб, соль) и т. д. ",0.5108901774582565,"родители новобрачных встречают их хлебом-солью (см. хлеб, соль) и т. д. ",C_to_B
Шуба была одним из символов общественного статуса человека. ,0.9999999999999997,Шуба была одним из символов общественного статуса человека. ,C_to_B
"Николай Павлович Романов родился в 1796 г., третий сын императора Павла I и императрицы Марии Фёдоровны. ",0.958990493815116,"Николай Павлович Романов родился в 1796 г., третий сын императора Павла I и императрицы Марии Фёдоровны. ",C_to_B
"Чайковского, написан в 1876 г., впервые поставлен В. ",0.6513872871600486,"Чайковского, написан в 1876 г., впервые поставлен в феврале I877 г. в Большом театре.",C_to_B
Композитор − А. ,1.0,Композитор − А. ,C_to_B
"После полёта Гагарин непрерывно совершенствовал своё мастерство как лётчик-космонавт, а также принимал участие в обучении и тренировке экипажей космонавтов, в руководстве полётами космических кораблей «Восток-1», «Восход», «Союз». ",1.0,"После полёта Гагарин непрерывно совершенствовал своё мастерство как лётчик-космонавт, а также принимал участие в обучении и тренировке экипажей космонавтов, в руководстве полётами космических кораблей «Восток-1», «Восход», «Союз». ",C_to_B
"В быту её часто поют в дни рождения и детей, и взрослых.",1.0,"В быту её часто поют в дни рождения и детей, и взрослых.",C_to_B
"В конце ХVIII в. − ХIХ в. из дворян, имевших самые широкие права, высокое материальное благосостояние и доступ к европейскому образованию, сформировалась русская интеллигенция, которую принято называть дворянская интеллигенция.",0.9745507950208893,"В конце ХVIII в. − ХIХ в. из дворян, имевших самые широкие права, высокое материальное благосостояние и доступ к европейскому образованию, сформировалась русская  интеллигенция, которую принято называть дворянская интеллигенция. ",C_to_B
"В светском понимании душа – часть человеческой личности, связанная с психикой,  мир чувств, переживаний, настроений и т.д.",1.0000000000000007,"В светском понимании душа – часть человеческой личности, связанная с психикой,  мир чувств, переживаний, настроений и т.д.",C_to_B
"Это помещение для лиц, совершающих богослужения, и их помощников. ",0.2749493173630395,"Здесь могут находиться только священники, которые совершают богослужение. ",C_to_B
"Бородино) отмечается 7 сентября по новому стилю, что соответствует 26 августа по старому стилю.",1.0000000000000002,"Бородино) отмечается 7 сентября по новому стилю, что соответствует 26 августа по старому стилю.",C_to_B
"Возрождение монастырей, связанное с общим возрождением религии в современной России, началось в конце 80-х гг. ",0.7434468117080689,Возрождение монастырей началось в конце 80-х гг. ,C_to_B
"Трифонова), «Деревянные кони» по книге Ф.А. ",1.0,"Трифонова), «Деревянные кони» по книге Ф.А. ",C_to_B
"Социалистическая революция в области идеологии и культуры, составная часть плана построения социализма в СССР, наряду с индустриализацией и коллективизацией. ",0.7137864994314171,"Социалистическая революция в области идеологии и культуры, часть плана построения социализма в СССР. ",C_to_B
Многие реплики героя Ильфа и Петрова превратились в крылатые слова. ,1.0000000000000002,Многие реплики героя Ильфа и Петрова превратились в крылатые слова. ,C_to_B
В результате этого верхнее течение реки превратилось в водохранилище. ,1.0000000000000004,В результате этого верхнее течение реки превратилось в водохранилище. ,C_to_B
Это были многоэтажные (от 4-х этажей в XIX в. до 7 этажей – в начале ХХ в.) и многоквартирные дома. ,0.9321999926159666,Это были многоэтажные (от 4-х этажей в XIX в. до 7 этажей – в начале ХХ в.) и многоквартирные дома. ,C_to_B
Современные иконописцы работают в традициях различных иконописных школ.,0.3031629696738847,Авторы большинства икон неизвестны – иконописцы не подписывали свои работы.,C_to_B
"Сам автор назвал произведение «книга про бойца, без начала, без конца».",1.0,"Сам автор назвал произведение «книга про бойца, без начала, без конца».",C_to_B
Вологда − один из древнейших городов Русского Севера. ,1.0000000000000002,Вологда − один из древнейших городов Русского Севера. ,C_to_B
Впервые в отечественном кино был создан тип национального героя из народа. ,0.9999999999999998,Впервые в отечественном кино был создан тип национального героя из народа. ,C_to_B
"С эпохой правления Бориса Годунова некоторые исследователи связывают отмену в конце XVI в. прав перехода крестьян (см. крестьянин) от одного помещика к другому раз в год, после окончания сельскохозяйственных работ, в день святого Георгия (Юрия) и, соответственно, появление пословицы Вот тебе, бабушка, и Юрьев день, которая употребляется для выражения несбывшейся надежды, неожиданного прекращения свободы действий и т. д.",0.9621700546645416,"С эпохой правления Бориса Годунова некоторые исследователи связывают отмену в конце XVI в. прав перехода крестьян (см. крестьянин) от одного помещика к другому раз в год, после окончания сельскохозяйственных работ, в день святого Георгия (Юрия) и, соответственно, появление пословицы Вот тебе, бабушка, и Юрьев день, которая употребляется для выражения несбывшейся надежды, неожиданного прекращения свободы действий и т. д.",C_to_B
Языческими поверьями и образами наполнено стихотворение «Песнь о вещем Олеге» А.С. ,0.9714970817283437,Языческими поверьями и образами наполнено стихотворение «Песнь о вещем Олеге» А. ,C_to_B
Николай I усиливал русификацию и христианизацию нерусских народностей Российской империи.,0.9999999999999996,Николай I усиливал русификацию и христианизацию нерусских народностей Российской империи.,C_to_B
"Одна из наиболее распространённых связана с именем Ивана Грозного, якобы так называвшего письма−грамоты митрополита Филиппа, в которых тот убеждал царя отменить опричнину.",1.0000000000000002,"Одна из наиболее распространённых связана с именем Ивана Грозного, якобы так называвшего письма−грамоты митрополита Филиппа, в которых тот убеждал царя отменить опричнину.",C_to_B
"Традиционный растительный узор из стилизованных «травок», «ягодок», «цветов», «листьев» почти сплошь покрывает изделие, иногда встречаются изображения птиц и рыб. ",0.7767393981055128,"Всё изделие покрывает традиционный растительный узор из «трав», «ягод», «цветов», «листьев», иногда встречаются изображения птиц и рыб. ",C_to_B
"Иконы, которые, по мнению верующих, способны активно помогать человеку, считаются чудотворными, например, иконы Богоматерь Владимирская и Богоматерь Казанская. ",0.9707383904253377,"Иконы, которые, по мнению верующих, способны активно помогать человеку, считаются чудотворными,  например,  иконы Богоматерь Владимирская и Богоматерь Казанская.",C_to_B
"Умер Крылов в 1844 г. в Петербурге, похоронен на Тихвинском кладбище Александро-Невской лавры.",0.0405293783811992,Брюлловым (1841 г.). ,C_to_B
Несколько изменилась военная форма (на ней появились государственные символы Российской Федерации) и внешний вид знамён. ,1.0000000000000002,Несколько изменилась военная форма (на ней появились государственные символы Российской Федерации) и внешний вид знамён. ,C_to_B
"Советский Союз) период, но для народа всегда было важно его лирическое, бытовое содержание. ",1.0,"Советский Союз) период, но для народа всегда было важно его лирическое, бытовое содержание. ",C_to_B
Праздник отмечается в России с 1890 г. ,0.9999999999999997,Праздник отмечается в России с 1890 г. ,C_to_B
Бекмана на слова Р.А. ,0.21481894468684526,А. ,C_to_B
"В ХV-ХVI вв. слова Русь, Русская земля постепенно заменяются словами Россия, российский, которые утверждаются в русском языке как название государства и принадлежности к нему; за словом русский закрепляется обозначение национальной принадлежности.",1.0000000000000002,"В ХV-ХVI вв. слова Русь, Русская земля постепенно заменяются словами Россия, российский, которые утверждаются в русском языке как название государства и принадлежности к нему; за словом русский закрепляется обозначение национальной принадлежности.",C_to_B
"Динамичная и остроумная кинокартина, одна из самых любимых зрителем, стала лидером проката в 1965 г.",1.0,"Динамичная и остроумная кинокартина, одна из самых любимых зрителем, стала лидером проката в 1965 г.",C_to_B
"Реформой Петра I 1708-1710 гг. были устранены буквы, ставшие лишними (например, юс большой Ѫ и юс малый Ѧ) и введены новые, более соответствующие звуковому строю русского языка (е, э, я). ",0.9794748543784986,"Реформой Петра I 1708-1710 гг. были устранены буквы, ставшие лишними (например, юс большой Ѫ и юс малый Ѧ) и введены новые, более соответствующие звуковому строю русского языка (е, э, я). ",C_to_B
"Берëза дала название одному из самых вкусных грибов русского леса − подберёзовику, обычно растущему под берëзами.",0.9999999999999998,"Берëза дала название одному из самых вкусных грибов русского леса − подберёзовику, обычно растущему под берëзами.",C_to_B
Затем стали появляться живописные полотна: Б.В. ,0.9728044418725976,Затем стали появляться живописные полотна: Б.В. ,C_to_B
"События Первой мировой войны отражены во многих произведениях русской литературы XX в., в том числе – в романах: «Тихий Дон» М.А. ",0.028432099576900217,"Гиппиус, А.А. ",C_to_B
Офицер Брусенцов кончает жизнь самоубийством.,0.9999999999999999,Офицер Брусенцов кончает жизнь самоубийством.,C_to_B
Мокроусова на слова М.Л. ,0.9205717830800774,Мокроусова на слова М.Л. ,C_to_B
"Солженицына, в стихах поэтов-современников событий и др.",0.030600554582298604,"Репина, «На линии огня» К.С. ",C_to_B
Соломин – в 1988 г. он стал художественным руководителем театра.,0.24872055525683082,Соломин. ,C_to_B
Губенко. ,0.9999999999999999,Губенко. ,C_to_B
М.В. ,0.7122416273762479,М.В. ,C_to_B
"Брехта, В.Э. ",0.9999999999999999,"Брехта, В.Э. ",C_to_B
"Столица Российской Федерации, административный, экономический и культурный центр страны.",0.9999999999999997,"Столица Российской Федерации, административный, экономический и культурный центр страны.",C_to_B
Писался и печатался в 1922-1941 гг. ,0.7466934253028504,Писался и печатался в 1922–1941 гг. ,C_to_B
Созданное им государство существовало до 1859 г. ,0.8631825719183965,Созданное им государство существовало до 1859 г. ,C_to_B
Отмечается 8 сентября.,1.0,Отмечается 8 сентября.,C_to_B
Хорошо известны картины А.Г. ,0.9300423890054077,Хорошо известны картины А.Г. ,C_to_B
" Порохом пропах,",1.0000000000000002," Порохом пропах,",C_to_B
Русь) (до конца XV в.) крестьяне были лично свободны. ,0.6954146723843756,Русь) крестьяне были лично свободны. ,C_to_B
Зрительные образы русских богатырей созданы русскими художниками ХIХ-ХХ вв: И.Я. ,0.9999999999999999,Зрительные образы русских богатырей созданы русскими художниками ХIХ-ХХ вв: И.Я. ,C_to_B
"Темирканов, балетмейстер Л.В. ",0.9999999999999999,"Темирканов, балетмейстер Л.В. ",C_to_B
"В русском государстве ХVI – начала ХVIII вв. служилые люди составляли постоянное войско, вооружённое огнестрельным оружием. ",0.9516449940367178,"В русском государстве ХVI − начала ХVIII вв. служилые люди составляли постоянное войско, вооружённое огнестрельным оружием. ",C_to_B
Ежегодно в первое воскресенье сентября на Бородинском поле отмечается годовщина Бородинского сражения. ,1.0000000000000004,Ежегодно в первое воскресенье сентября на Бородинском поле отмечается годовщина Бородинского сражения. ,C_to_B
За это императора в народе стали называть Освободителем. ,1.0,За это императора в народе стали называть Освободителем. ,C_to_B
Панфилова (скульпторы − Н.С. ,0.7679416708780347,Панфилова (скульпторы − Н. ,C_to_B
"В 1935-1937 гг. на Спасской, Никольской, Троицкой, Боровицкой и Водовзводной башнях вместо гербов России с двуглавыми орлами были установлены красные рубиновые звезды. ",0.4583671606972294,В 1935-1937 гг. на пяти  башнях Кремля были установлены красные рубиновые звёзды. ,C_to_B
Смута).,1.0000000000000002,Смута).,C_to_B
Москву окружает МКАД – Московская кольцевая автодорога – первоначально административная граница Москвы. ,0.8164935370220123,Москву окружает Московская кольцевая автодорога (МКАД) – первоначально административная граница Москвы. ,C_to_B
"Несмотря на то, что в ХХ веке на территории России и СССР проходило несколько войн, в речи русских под словом война имеется в виду именно Великая Отечественная война. ",1.000000000000001,"Несмотря на то, что в ХХ веке на территории России и СССР проходило несколько войн, в речи русских под словом война имеется в виду именно Великая Отечественная война. ",C_to_B
Однако смерть 14 июня 1886 года не позволила ему провести в жизнь давно задуманные реформы.,0.9999999999999994,Однако смерть 14 июня 1886 года не позволила ему провести в жизнь давно задуманные реформы.,C_to_B
"По пушному промыслу тайга, особенно её восточно-сибирская часть, занимает ведущее место среди природных зон России. ",0.9999999999999997,"По пушному промыслу тайга, особенно её восточно-сибирская часть, занимает ведущее место среди природных зон России. ",C_to_B
"Высоцкий женился на Марине Влади, известной французской актрисе русского происхождения, очень популярной в СССР. ",0.8465502390916632,"Высоцкий женился на Марине Влади, известной французской актрисе русского происхождения. ",C_to_B
"Икона «Святой Георгий, чудо о змие» – одна из самых известных русских икон.",0.9510379228419235,"«Святой Георгий, чудо о змие» – одна из самых известных русских икон. ",C_to_B
"Писатель рассказывает о психологии человека, работающего на земле, о выборе жизненного пути, о политических и нравственных проблемах, которые постоянно решает каждый человек в переломные моменты истории. ",0.9999999999999998,"Писатель рассказывает о психологии человека, работающего на земле, о выборе жизненного пути, о политических и нравственных проблемах, которые постоянно решает каждый человек в переломные моменты истории. ",C_to_B
"В 1917 г., когда война на Западном фронте приняла затяжной характер, в армии начались волнения, братанье солдат (прекращение военных действий, заявление о взаимных братских чувствах солидарности между солдатами противоборствующих сторон), массовое дезертирство. ",0.9573396913718406,"В 1917 г., когда война на Западном фронте приняла затяжной характер, в армии начались волнения, братанье солдат (прекращение военных действий, заявление о взаимных братских чувствах солидарности между солдатами воюющих сторон), массовое дезертирство. ",C_to_B
"Сегодня он включает: здания в Лаврушинском переулке, где находится постоянная экспозиция русского искусства с XII до начала ХХ в. ",0.9319866557383368,"Сегодня он включает: здания в Лаврушинском переулке, где находится постоянная экспозиция русского искусства с X до начала ХХ в. ",C_to_B
Название Санкт-Петербурга (см. ,0.9999999999999998,Название Санкт-Петербурга (см. ,C_to_B
Обычно борщ варят на мясном бульоне. ,0.9999999999999999,Обычно борщ варят на мясном бульоне. ,C_to_B
В 2011 г. в результате конфликта с частью труппы Любимов ушёл из театра. ,0.9392013735749639,В 2011 г. в результате конфликта с частью труппы Любимов ушёл из театра. ,C_to_B
"Субботники, проходившие в воскресенье, стали называться воскресниками. ",0.9999999999999999,"Субботники, проходившие в воскресенье, стали называться воскресниками. ",C_to_B
"Каневский придумал и нарисовал Мурзилку таким, каким мы знаем его и по сей день – жёлтеньким, пушистым, в красном шарфике и берете, с фотоаппаратом на боку. ",0.9999999999999998,"Каневский придумал и нарисовал Мурзилку таким, каким мы знаем его и по сей день – жёлтеньким, пушистым, в красном шарфике и берете, с фотоаппаратом на боку. ",C_to_B
Среди них: А.Н. ,0.13096632094287547,Ленин; деятели культуры: А.С. ,C_to_B
С тех пор праздник отмечается ежегодно.,1.0,С тех пор праздник отмечается ежегодно.,C_to_B
Композитор – Г.А. ,0.9999999999999999,Композитор – Г.А. ,C_to_B
Город был переименован в честь В.И. ,1.0,Город был переименован в честь В.И. ,C_to_B
"Само выражение культурная революция используется в современном русском языке для называния различных преобразований, реформ в области культуры, а также  как название популярной телевизионной программы, посвящённой проблемам культуры.",0.9869408387565615,"Само выражение культурная революция используется в современном русском языке для называния различных преобразований, реформ в области культуры, а также как название популярной телевизионной программы, посвящённой проблемам культуры.",C_to_B
"После её победы стал народным комиссаром по делам национальностей в первом советском (см. совет) правительстве, чему способствовали его известные статьи, в частности работа «Марксизм и национальный вопрос» (1913 г.), принёсшая ему авторитет знатока в этой области. ",0.4005807510634311,В первом советском правительстве занимал должность народного комиссара по делам национальностей. ,C_to_B
"В песне поётся о том, как солдату на фронте помогает выжить любовь и вера в то, что, пока его ждут и любят, с ним ничего не случится:",0.9999999999999999,"В песне поётся о том, как солдату на фронте помогает выжить любовь и вера в то, что, пока его ждут и любят, с ним ничего не случится:",C_to_B
